channelGrouping,city,metro,visitNumber,browser,operatingSystem,isMobile,deviceCategory,campaign,source,medium,hits,pageviews,bounces,newVisits,transactionRevenue,month,quarterMonth,day,weekday,time_range
7,273,0,1,16,0,True,1,0,75,6,2,2,0,1,0.0,11,3,20,111,1
7,136,0,1,5,9,False,0,0,75,6,2,2,0,1,0.0,11,3,20,111,2
7,295,52,1,18,6,False,0,0,75,6,2,2,0,1,0.0,11,3,20,111,0
7,0,0,1,5,9,False,0,0,75,6,2,2,0,1,0.0,11,3,20,111,4
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,11,3,20,111,1
7,24,0,1,5,9,False,0,0,75,6,2,2,0,1,0.0,11,3,20,111,0
7,135,0,1,18,6,False,0,0,75,6,2,2,0,1,0.0,11,3,20,111,0
7,25,0,1,18,6,False,0,0,75,6,2,2,0,1,0.0,11,3,20,111,0
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,11,3,20,111,1
7,212,0,1,18,6,False,0,0,75,6,2,2,0,1,0.0,11,3,20,111,1
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,11,3,20,111,4
7,295,52,1,18,6,False,0,0,75,6,2,2,0,1,0.0,11,3,20,111,4
7,0,0,1,19,11,True,1,0,45,6,6,4,0,1,0.0,11,3,20,111,4
7,0,0,1,16,0,True,1,0,75,6,11,10,0,1,0.0,11,3,20,111,4
4,295,52,1,8,9,False,0,0,23,5,1,1,1,1,0.0,7,4,27,360,1
4,197,0,1,5,6,False,0,0,23,5,1,1,1,1,0.0,7,4,27,360,3
4,241,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,7,4,27,360,4
4,295,52,1,18,6,False,0,0,23,5,1,1,1,1,0.0,7,4,27,360,1
6,295,52,9,5,9,False,0,0,67,6,1,1,1,0,0.0,7,4,27,360,3
6,295,52,10,5,9,False,0,0,67,6,1,1,1,0,0.0,7,4,27,360,0
2,172,45,1,5,11,True,1,0,0,0,1,1,1,1,0.0,7,4,27,360,2
4,181,0,1,5,6,False,0,0,23,5,1,1,1,1,0.0,7,4,27,360,0
2,10,14,1,18,11,True,1,0,0,0,1,1,1,1,0.0,7,4,27,360,4
5,295,52,3,5,1,True,1,3,23,3,1,1,1,0,0.0,7,4,27,360,3
5,295,52,2,5,1,True,1,3,23,3,1,1,1,0,0.0,7,4,27,360,4
4,295,52,1,8,9,False,0,0,23,5,1,1,1,1,0.0,7,4,27,360,1
4,59,8,1,8,9,False,0,0,23,5,1,1,1,1,0.0,7,4,27,360,0
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,7,4,27,360,1
1,295,52,1,5,9,False,0,4,3,2,2,2,0,1,0.0,7,4,27,360,4
4,295,52,1,9,9,False,0,0,23,5,2,2,0,1,0.0,7,4,27,360,3
5,295,52,1,5,1,True,1,3,23,3,2,2,0,1,0.0,7,4,27,360,4
4,295,52,1,5,5,False,0,0,23,5,2,2,0,1,0.0,7,4,27,360,2
4,295,52,1,18,11,True,1,0,23,5,2,2,0,1,0.0,7,4,27,360,4
4,129,46,1,5,6,False,0,0,23,5,3,3,0,1,0.0,7,4,27,360,4
4,295,52,1,5,6,False,0,0,23,5,3,3,0,1,0.0,7,4,27,360,3
4,59,8,1,5,6,False,0,0,23,5,5,5,0,1,0.0,7,4,27,360,4
4,111,18,1,7,9,False,0,0,23,5,6,6,0,1,0.0,7,4,27,360,3
4,295,52,2,5,6,False,0,0,23,5,8,8,0,0,0.0,7,4,27,360,0
6,172,45,8,5,9,False,0,0,48,6,10,9,0,0,0.0,7,4,27,360,3
4,295,52,1,5,11,True,1,0,23,5,22,17,0,1,0.0,7,4,27,360,1
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,7,4,27,360,0
7,295,52,1,15,9,False,0,0,75,6,1,1,1,1,0.0,7,4,27,360,0
7,295,52,1,9,9,False,0,0,75,6,1,1,1,1,0.0,7,4,27,360,1
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,7,4,27,360,0
7,295,52,1,5,9,False,0,0,75,6,2,1,1,1,0.0,7,4,27,360,4
7,295,52,1,5,1,True,1,0,75,6,8,5,0,1,0.0,7,4,27,360,3
2,295,52,1,5,1,True,2,0,0,0,3,3,0,1,0.0,7,3,16,349,4
4,295,52,1,8,1,True,1,0,23,5,5,5,0,1,0.0,7,3,16,349,4
4,295,52,1,18,6,False,0,0,23,5,1,1,1,1,0.0,7,3,16,349,3
2,295,52,1,7,9,False,0,0,0,0,1,1,1,1,0.0,7,3,16,349,4
1,110,0,1,5,9,False,0,4,3,2,2,2,0,1,0.0,7,3,16,349,0
7,295,52,1,18,6,False,0,0,75,6,2,2,0,1,0.0,7,3,16,349,3
4,295,52,1,18,11,True,1,0,23,5,2,2,0,1,0.0,7,3,16,349,1
4,295,52,1,18,11,True,2,0,23,5,3,3,0,1,0.0,7,3,16,349,4
4,161,0,1,5,9,False,0,0,23,5,5,5,0,1,0.0,7,3,16,349,1
4,172,45,2,5,3,False,0,0,23,5,6,6,0,0,0.0,7,3,16,349,0
4,295,52,4,18,11,True,1,0,23,5,10,10,0,0,0.0,7,3,16,349,0
4,295,52,1,20,1,True,1,0,23,5,27,13,0,1,0.0,7,3,16,349,1
6,172,45,1,5,3,False,0,0,48,6,55,31,0,1,0.0,7,3,16,349,0
4,295,52,2,5,3,False,0,0,23,5,1,1,1,0,0.0,7,3,16,349,4
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,7,3,16,349,3
1,295,52,2,3,1,True,1,4,3,2,1,1,1,0,0.0,7,3,16,349,2
2,0,0,1,5,1,True,1,0,0,0,1,1,1,1,0.0,7,3,16,349,3
6,236,45,5,5,6,False,0,0,48,6,1,1,1,0,0.0,7,3,16,349,4
6,295,52,1,5,6,False,0,0,5,6,2,2,0,1,0.0,7,3,16,349,3
4,295,52,2,5,6,False,0,0,23,5,3,3,0,0,0.0,7,3,16,349,4
6,295,52,4,5,6,False,0,0,67,6,3,3,0,0,0.0,7,3,16,349,0
1,295,52,1,3,1,True,1,4,3,2,3,3,0,1,0.0,7,3,16,349,3
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,7,3,16,349,0
4,264,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,7,3,16,349,1
4,295,52,1,5,1,True,1,0,23,5,1,1,1,1,0.0,7,3,16,349,0
2,175,0,1,5,9,False,0,0,0,0,2,2,0,1,0.0,2,4,26,209,1
2,197,0,1,18,11,True,1,0,0,0,3,3,0,1,0.0,2,4,26,209,4
1,295,52,1,5,9,False,0,4,3,2,3,3,0,1,0.0,2,4,26,209,4
4,182,32,1,5,6,False,0,0,23,5,3,3,0,1,0.0,2,4,26,209,4
4,245,46,1,5,3,False,0,0,23,5,3,3,0,1,0.0,2,4,26,209,3
4,245,46,1,5,1,True,1,0,23,5,4,4,0,1,0.0,2,4,26,209,4
4,182,32,1,18,11,True,1,0,23,5,4,4,0,1,0.0,2,4,26,209,3
4,295,52,1,16,0,True,1,0,23,5,4,4,0,1,0.0,2,4,26,209,3
6,175,0,2,5,9,False,0,0,5,6,4,4,0,0,0.0,2,4,26,209,1
4,295,52,1,5,1,True,1,0,23,5,5,5,0,1,0.0,2,4,26,209,3
6,175,0,1,5,9,False,0,0,5,6,5,5,0,1,0.0,2,4,26,209,1
5,195,45,1,5,6,False,0,1,23,3,5,5,0,1,0.0,2,4,26,209,0
2,295,52,1,18,11,True,2,0,0,0,6,6,0,1,0.0,2,4,26,209,4
4,295,52,1,5,6,False,0,0,23,5,6,4,0,1,0.0,2,4,26,209,0
4,295,52,2,5,9,False,0,0,23,5,6,6,0,0,0.0,2,4,26,209,3
4,59,8,1,5,1,True,1,0,23,5,7,7,0,1,0.0,2,4,26,209,4
4,295,52,1,18,11,True,2,0,23,5,8,8,0,1,0.0,2,4,26,209,4
4,295,52,1,5,9,False,0,0,23,5,11,10,0,1,0.0,2,4,26,209,4
7,295,52,1,16,0,True,1,0,75,6,2,2,0,1,0.0,2,4,26,209,1
4,195,45,2,5,6,False,0,0,23,5,1,1,1,0,0.0,2,4,26,209,0
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,2,4,26,209,0
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,2,4,26,209,3
7,295,52,2,5,1,True,1,0,75,6,1,1,1,0,0.0,2,4,26,209,3
4,295,52,1,5,9,False,0,0,23,5,2,2,0,1,0.0,2,4,26,209,4
7,295,52,1,9,9,False,0,0,75,6,2,2,0,1,0.0,2,4,26,209,1
7,295,52,1,5,5,False,0,0,75,6,2,2,0,1,0.0,2,4,26,209,4
7,116,0,1,9,9,False,0,0,75,6,2,2,0,1,0.0,2,4,26,209,4
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,2,4,26,209,3
4,195,45,3,5,6,False,0,0,23,5,1,1,1,0,0.0,2,4,26,209,0
4,295,52,1,5,6,False,0,0,23,5,5,5,0,1,0.0,3,4,22,233,1
7,19,0,1,3,1,True,1,0,75,6,2,2,0,1,0.0,3,4,22,233,1
6,295,52,1,5,6,False,0,0,48,6,3,3,0,1,0.0,3,4,22,233,4
6,295,52,1,8,9,False,0,0,5,6,3,3,0,1,0.0,3,4,22,233,1
2,16,3,4,5,6,False,0,0,0,0,4,4,0,0,0.0,3,4,22,233,4
6,230,45,1,5,6,False,0,0,48,6,7,5,0,1,0.0,3,4,22,233,4
4,295,52,1,18,11,True,1,0,23,5,10,8,0,1,0.0,3,4,22,233,3
4,295,52,1,18,11,True,1,0,23,5,12,9,0,1,0.0,3,4,22,233,0
2,16,3,6,5,6,False,0,0,0,0,15,10,0,0,0.0,3,4,22,233,4
2,16,3,5,5,6,False,0,0,0,0,16,12,0,0,0.0,3,4,22,233,4
2,16,3,7,5,6,False,0,0,0,0,41,33,0,0,0.0,3,4,22,233,4
2,16,3,8,5,6,False,0,0,0,0,71,59,0,0,293.53,3,4,22,233,3
7,116,0,1,5,1,True,1,0,75,6,1,1,1,1,0.0,3,4,22,233,0
2,295,52,1,8,5,False,0,0,0,0,1,1,1,1,0.0,3,4,22,233,4
4,295,52,1,5,6,False,0,0,23,5,1,1,1,1,0.0,3,4,22,233,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,3,4,22,233,3
4,162,0,1,5,1,True,1,0,23,5,1,1,1,1,0.0,3,4,22,233,0
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,3,4,22,233,0
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,3,4,22,233,1
2,89,0,1,9,9,False,0,0,0,0,1,1,1,1,0.0,3,4,22,233,1
4,197,0,1,5,6,False,0,0,23,5,1,1,1,1,0.0,3,4,22,233,4
1,295,52,1,5,9,False,0,4,3,2,1,1,1,1,0.0,3,4,22,233,1
6,10,14,11,5,6,False,0,0,48,6,1,1,1,0,0.0,3,4,22,233,4
2,195,45,2,5,6,False,0,0,0,0,1,1,1,0,0.0,3,4,22,233,0
7,295,52,1,5,5,False,0,0,75,6,1,1,1,1,0.0,3,4,22,233,4
2,195,45,1,5,6,False,0,0,0,0,1,1,1,1,0.0,3,4,22,233,2
7,295,52,1,5,1,True,1,0,75,6,1,1,1,1,0.0,3,4,22,233,4
4,295,52,2,18,11,True,1,0,23,5,1,1,1,0,0.0,3,4,22,233,0
4,230,45,2,5,6,False,0,0,23,5,1,1,1,0,0.0,3,4,22,233,4
2,295,52,1,5,6,False,0,0,0,0,3,3,0,1,0.0,3,4,22,233,1
4,230,45,3,5,5,False,0,0,23,5,3,3,0,0,0.0,3,4,22,233,3
4,250,0,2,5,9,False,0,0,23,5,3,3,0,0,0.0,3,4,22,233,0
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,3,4,22,233,0
4,161,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,3,4,22,233,1
2,231,45,2,5,6,False,0,0,0,0,1,1,1,0,0.0,3,4,22,233,1
4,142,51,2,18,11,True,1,0,23,5,1,1,1,0,0.0,3,4,22,233,4
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,3,4,22,233,0
2,295,52,1,5,1,True,1,0,0,0,3,3,0,1,0.0,12,2,14,135,1
4,295,52,1,18,11,True,1,0,23,5,6,5,0,1,0.0,12,2,14,135,1
4,295,52,1,18,11,True,2,0,23,5,6,4,0,1,0.0,12,2,14,135,4
4,271,0,1,5,6,False,0,0,23,5,148,105,0,1,197.7,12,2,14,135,4
4,83,0,10,5,6,False,0,0,23,5,1,1,1,0,0.0,12,2,14,135,4
4,182,32,1,5,6,False,0,0,23,5,2,2,0,1,0.0,12,2,14,135,0
4,295,52,1,5,6,False,0,0,23,5,3,3,0,1,0.0,12,2,14,135,0
4,295,52,2,5,6,False,0,0,23,5,4,4,0,0,0.0,12,2,14,135,0
4,257,45,3,5,6,False,0,0,23,5,4,2,0,0,0.0,12,2,14,135,0
3,230,45,5,5,1,True,1,0,16,4,5,4,0,0,0.0,12,2,14,135,1
7,295,52,1,5,9,False,0,0,75,6,8,7,0,1,0.0,12,2,14,135,0
6,172,45,6,5,6,False,0,0,48,6,12,10,0,0,0.0,12,2,14,135,2
4,236,45,1,5,9,False,0,0,23,5,19,14,0,1,0.0,12,2,14,135,4
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,12,2,14,135,4
4,295,52,2,18,11,True,1,0,9,5,1,1,1,0,0.0,12,2,14,135,1
2,0,0,1,5,5,False,0,0,0,0,1,1,1,1,0.0,12,2,14,135,4
4,100,0,1,18,6,False,0,0,23,5,1,1,1,1,0.0,12,2,14,135,1
4,295,52,1,8,9,False,0,0,23,5,1,1,1,1,0.0,12,2,14,135,4
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,12,2,14,135,4
4,82,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,12,2,14,135,4
2,172,45,1,5,9,False,0,0,0,0,1,1,1,1,0.0,12,2,14,135,4
2,172,45,1,5,6,False,0,0,0,0,1,1,1,1,0.0,12,2,14,135,3
5,295,52,1,5,1,True,1,0,23,3,1,1,1,1,0.0,12,2,14,135,4
2,295,52,1,2,1,True,2,0,0,0,1,1,1,1,0.0,12,2,14,135,0
6,182,32,9,5,6,False,0,0,48,6,1,1,1,0,0.0,12,2,14,135,4
4,295,52,2,5,6,False,0,0,23,5,1,1,1,0,0.0,12,2,14,135,4
2,295,52,1,5,1,True,1,0,0,0,1,1,1,1,0.0,12,2,14,135,0
4,230,45,4,5,1,True,1,0,23,5,2,2,0,0,0.0,12,2,14,135,0
4,257,45,1,5,6,False,0,0,23,5,2,2,0,1,0.0,12,2,14,135,0
4,130,0,1,5,1,True,1,0,23,5,3,3,0,1,0.0,12,2,14,135,2
2,295,52,1,5,1,True,2,0,0,0,4,4,0,1,0.0,12,2,14,135,2
4,295,52,1,18,6,False,0,0,23,5,4,4,0,1,0.0,12,2,14,135,1
4,164,0,1,5,1,True,1,0,23,5,5,5,0,1,0.0,12,2,14,135,1
7,295,52,1,5,9,False,0,0,75,6,4,3,0,1,0.0,12,2,14,135,0
4,83,0,9,5,6,False,0,0,23,5,2,2,0,0,0.0,12,2,14,135,4
4,295,52,1,5,1,True,1,0,23,5,1,1,1,1,0.0,12,2,14,135,3
2,295,52,1,18,6,False,0,0,0,0,1,1,1,1,0.0,12,2,14,135,3
4,295,52,1,18,6,False,0,0,23,5,1,1,1,1,0.0,12,2,14,135,3
4,257,45,2,5,6,False,0,0,23,5,2,2,0,0,0.0,12,2,14,135,0
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,4,2,8,250,3
4,230,45,2,5,11,True,1,0,23,5,1,1,1,0,0.0,4,2,8,250,0
1,295,52,2,5,9,False,0,4,3,2,1,1,1,0,0.0,4,2,8,250,1
6,147,25,1,18,6,False,0,0,5,6,1,1,1,1,0.0,4,2,8,250,1
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,4,2,8,250,4
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,4,2,8,250,0
4,295,52,1,8,9,False,0,0,23,5,1,1,1,1,0.0,4,2,8,250,1
2,57,0,1,5,1,True,1,0,0,0,1,1,1,1,0.0,4,2,8,250,4
4,0,0,1,5,1,True,1,0,23,5,1,1,1,1,0.0,4,2,8,250,0
4,152,0,1,5,6,False,0,0,23,5,1,1,1,1,0.0,4,2,8,250,3
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,4,2,8,250,2
4,136,0,1,5,9,False,0,0,23,5,2,2,0,1,0.0,4,2,8,250,4
4,230,45,1,5,11,True,1,0,23,5,2,2,0,1,0.0,4,2,8,250,3
4,295,52,1,5,11,True,1,0,23,5,2,2,0,1,0.0,4,2,8,250,4
4,295,52,1,5,3,False,0,0,23,5,2,2,0,1,0.0,4,2,8,250,0
5,230,45,2,18,11,True,1,1,23,3,4,4,0,0,0.0,4,2,8,250,3
4,295,52,1,18,11,True,1,0,23,5,4,4,0,1,0.0,4,2,8,250,4
4,295,52,1,5,6,False,0,0,23,5,5,4,0,1,0.0,4,2,8,250,4
4,295,52,2,11,9,False,0,0,23,5,5,5,0,0,0.0,4,2,8,250,4
6,295,52,2,5,6,False,0,0,66,6,6,6,0,0,0.0,4,2,8,250,1
5,230,45,1,18,11,True,1,1,23,3,7,5,0,1,0.0,4,2,8,250,3
4,295,52,3,5,6,False,0,0,23,5,9,7,0,0,0.0,4,2,8,250,4
6,295,52,1,5,6,False,0,0,66,6,14,12,0,1,0.0,4,2,8,250,1
7,295,52,1,15,9,False,0,0,75,6,1,1,1,1,0.0,4,2,8,250,3
7,295,52,1,7,9,False,0,0,75,6,1,1,1,1,0.0,4,2,8,250,1
7,295,52,1,5,1,True,1,0,75,6,1,1,1,1,0.0,4,2,8,250,0
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,4,2,8,250,0
7,175,0,1,3,1,True,1,0,75,6,1,1,1,1,0.0,4,2,8,250,3
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,4,2,8,250,3
7,0,0,1,5,9,False,0,0,75,6,2,2,0,1,0.0,4,2,8,250,1
7,295,52,1,9,9,False,0,0,75,6,2,2,0,1,0.0,4,2,8,250,4
7,25,0,1,5,1,True,1,0,61,6,2,2,0,1,0.0,4,2,8,250,4
7,25,0,1,5,1,True,1,0,75,6,16,10,0,1,0.0,4,2,8,250,4
4,295,52,1,5,1,True,1,0,23,5,1,1,1,1,0.0,4,3,18,260,0
2,295,52,1,5,9,False,0,0,0,0,1,1,1,1,0.0,4,3,18,260,0
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,4,3,18,260,1
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,4,3,18,260,4
4,147,25,17,5,6,False,0,0,23,5,1,1,1,0,0.0,4,3,18,260,4
2,295,52,1,2,1,True,1,0,0,0,1,1,1,1,0.0,4,3,18,260,1
4,295,52,1,8,9,False,0,0,23,5,1,1,1,1,0.0,4,3,18,260,4
5,295,52,1,5,9,False,0,1,23,3,1,1,1,1,0.0,4,3,18,260,1
4,295,52,1,5,6,False,0,0,23,5,1,1,1,1,0.0,4,3,18,260,3
4,295,52,1,9,9,False,0,0,23,5,1,1,1,1,0.0,4,3,18,260,3
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,4,3,18,260,1
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,4,3,18,260,0
4,295,52,1,18,6,False,0,0,23,5,1,1,1,1,0.0,4,3,18,260,3
1,295,52,1,5,9,False,0,4,3,2,2,2,0,1,0.0,4,3,18,260,0
0,295,52,4,5,9,False,0,0,1,1,2,2,0,0,0.0,4,3,18,260,3
4,295,52,1,5,9,False,0,0,23,5,2,2,0,1,0.0,4,3,18,260,1
6,284,49,2,5,6,False,0,0,48,6,3,3,0,0,0.0,4,3,18,260,4
4,295,52,1,5,6,False,0,0,23,5,4,4,0,1,0.0,4,3,18,260,0
6,0,0,1,5,9,False,0,0,48,6,4,4,0,1,0.0,4,3,18,260,1
4,295,52,1,5,9,False,0,0,23,5,6,6,0,1,0.0,4,3,18,260,0
2,271,0,1,9,9,True,1,0,0,0,7,5,0,1,0.0,4,3,18,260,4
6,257,45,2,5,6,False,0,0,48,6,8,5,0,0,0.0,4,3,18,260,3
6,172,45,1,5,6,False,0,0,48,6,8,8,0,1,0.0,4,3,18,260,4
2,295,52,2,5,9,False,0,0,0,0,13,13,0,0,0.0,4,3,18,260,4
4,236,45,1,5,9,False,0,0,23,5,24,21,0,1,0.0,4,3,18,260,3
6,295,52,1,5,6,False,0,0,48,6,45,33,0,1,23.96,4,3,18,260,0
7,128,0,1,5,9,False,0,0,19,6,1,1,1,1,0.0,4,3,18,260,3
7,295,52,1,5,1,True,1,0,75,6,2,2,0,1,0.0,4,3,18,260,4
7,0,0,1,5,9,False,0,0,75,6,2,2,0,1,0.0,4,3,18,260,4
7,295,52,1,5,6,False,0,0,75,6,2,2,0,1,0.0,4,3,18,260,0
7,19,0,1,5,9,False,0,0,75,6,4,4,0,1,0.0,4,3,18,260,0
7,128,0,2,5,9,False,0,0,39,6,7,7,0,0,0.0,4,3,18,260,3
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,1,4,22,174,4
2,295,52,2,5,9,False,0,0,0,0,1,1,1,0,0.0,1,4,22,174,0
1,295,52,1,5,9,False,0,4,3,2,1,1,1,1,0.0,1,4,22,174,1
4,59,8,1,18,6,False,0,0,23,5,1,1,1,1,0.0,1,4,22,174,0
4,295,52,2,5,1,True,1,0,23,5,1,1,1,0,0.0,1,4,22,174,4
4,295,52,1,5,6,False,0,0,23,5,1,1,1,1,0.0,1,4,22,174,3
2,246,0,1,18,11,True,1,0,0,0,3,3,0,1,0.0,1,4,22,174,1
4,182,32,1,18,11,True,2,0,23,5,3,3,0,1,0.0,1,4,22,174,3
4,295,52,1,5,6,False,0,0,23,5,3,3,0,1,0.0,1,4,22,174,3
4,295,52,1,5,9,False,0,0,23,5,5,5,0,1,0.0,1,4,22,174,0
6,257,45,2,5,6,False,0,0,48,6,9,7,0,0,0.0,1,4,22,174,3
4,175,0,1,20,1,True,1,0,23,5,9,5,0,1,0.0,1,4,22,174,1
7,295,52,1,5,6,False,0,0,75,6,1,1,1,1,0.0,1,4,22,174,3
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,1,4,22,174,1
7,148,26,12,18,11,True,1,0,75,6,1,1,1,0,0.0,1,4,22,174,4
7,0,0,1,18,5,False,0,0,75,6,2,2,0,1,0.0,1,4,22,174,3
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,1,4,22,174,2
2,0,0,1,5,1,True,1,0,0,0,1,1,1,1,0.0,1,1,1,153,4
4,295,52,1,5,11,True,2,0,23,5,1,1,1,1,0.0,1,1,1,153,3
5,295,52,1,18,11,True,1,3,23,3,1,1,1,1,0.0,1,1,1,153,3
5,0,0,2,18,11,True,1,0,23,3,1,1,1,0,0.0,1,1,1,153,4
2,295,52,1,5,6,False,0,0,0,0,1,1,1,1,0.0,1,1,1,153,0
4,295,52,3,18,11,True,1,0,23,5,1,1,1,0,0.0,1,1,1,153,3
4,295,52,1,5,11,True,1,0,23,5,1,1,1,1,0.0,1,1,1,153,3
4,147,25,1,18,11,True,2,0,23,5,1,1,1,1,0.0,1,1,1,153,3
4,295,52,2,5,6,False,0,0,23,5,3,3,0,0,0.0,1,1,1,153,0
4,295,52,1,5,9,False,0,0,23,5,6,6,0,1,0.0,1,1,1,153,4
2,295,52,3,5,9,False,0,0,0,0,23,17,0,0,0.0,1,1,1,153,4
4,295,52,1,5,6,False,0,0,23,5,25,25,0,1,55.99,1,1,1,153,0
4,295,52,2,18,11,True,1,0,23,5,36,31,0,0,0.0,1,1,1,153,3
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,1,1,1,153,1
4,295,52,1,5,6,False,0,0,23,5,1,1,1,1,0.0,4,1,1,243,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,4,1,1,243,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,4,1,1,243,4
7,295,52,1,5,1,True,1,0,75,6,1,1,1,1,0.0,4,1,1,243,4
4,112,0,3,5,9,False,0,0,23,5,10,8,0,0,0.0,4,1,1,243,4
7,295,52,1,20,1,True,1,0,75,6,8,6,0,1,0.0,4,1,1,243,3
7,295,52,1,5,9,False,0,0,75,6,60,34,0,1,0.0,4,1,1,243,2
2,138,26,1,5,9,False,0,0,0,0,1,1,1,1,0.0,4,1,1,243,1
7,295,52,1,5,1,True,1,0,75,6,1,1,1,1,0.0,4,1,1,243,3
6,164,0,1,5,9,False,0,0,5,6,1,1,1,1,0.0,4,1,1,243,1
2,138,26,1,5,9,False,0,0,0,0,1,1,1,1,0.0,4,1,1,243,1
1,295,52,1,3,1,True,1,4,3,2,1,1,1,1,0.0,4,1,1,243,0
7,295,52,2,5,1,True,1,0,75,6,1,1,1,0,0.0,4,1,1,243,3
5,231,45,18,18,11,True,2,1,23,3,1,1,1,0,0.0,4,1,1,243,4
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,4,1,1,243,4
7,295,52,2,5,9,False,0,0,75,6,1,1,1,0,0.0,4,1,1,243,0
2,138,26,1,5,9,False,0,0,0,0,2,2,0,1,0.0,4,1,1,243,1
6,295,52,2,5,6,False,0,0,5,6,2,2,0,0,0.0,4,1,1,243,4
2,138,26,1,5,9,False,0,0,0,0,2,2,0,1,0.0,4,1,1,243,1
2,288,50,1,5,9,False,0,0,0,0,2,2,0,1,0.0,4,1,1,243,1
2,138,26,1,5,9,False,0,0,0,0,2,2,0,1,0.0,4,1,1,243,1
2,288,50,1,5,9,False,0,0,0,0,2,2,0,1,0.0,4,1,1,243,1
7,295,52,1,7,9,False,0,0,75,6,2,2,0,1,0.0,4,1,1,243,3
2,295,52,2,5,1,True,1,0,0,0,2,2,0,0,0.0,4,1,1,243,4
2,138,26,1,5,9,False,0,0,0,0,3,3,0,1,0.0,4,1,1,243,1
2,138,26,1,5,9,False,0,0,0,0,3,3,0,1,0.0,4,1,1,243,1
2,65,48,1,5,9,False,0,0,0,0,5,5,0,1,0.0,4,1,1,243,1
4,295,52,1,8,9,False,0,0,23,5,8,7,0,1,0.0,4,1,1,243,0
7,295,52,1,5,9,False,0,0,62,6,9,9,0,1,0.0,4,1,1,243,0
2,295,52,3,5,1,True,1,0,0,0,9,9,0,0,0.0,4,1,1,243,3
2,295,52,1,5,1,True,1,0,0,0,9,9,0,1,0.0,4,1,1,243,4
4,295,52,3,18,6,False,0,0,23,5,17,12,0,0,0.0,4,1,1,243,0
2,295,52,1,5,1,True,1,0,0,0,20,20,0,1,0.0,4,1,1,243,0
4,295,52,1,5,6,False,0,0,23,5,4,4,0,1,0.0,3,1,2,213,3
4,230,45,2,5,1,True,1,0,23,5,29,25,0,0,0.0,3,1,2,213,3
4,230,45,1,5,1,True,1,0,23,5,5,5,0,1,0.0,3,1,2,213,3
4,295,52,1,18,11,True,1,0,23,5,7,7,0,1,0.0,3,1,2,213,3
4,230,45,4,5,1,True,1,0,23,5,9,7,0,0,0.0,3,1,2,213,3
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,3,1,2,213,0
3,231,45,3,5,6,False,0,0,16,4,4,3,0,0,0.0,3,1,2,213,0
2,295,52,1,5,9,False,0,0,0,0,6,6,0,1,0.0,3,1,2,213,4
5,295,52,4,5,1,True,1,1,23,3,6,6,0,0,0.0,3,1,2,213,1
4,182,32,1,5,9,False,0,0,23,5,11,4,0,1,0.0,3,1,2,213,4
2,152,0,1,5,9,False,0,0,0,0,11,8,0,1,0.0,3,1,2,213,4
